pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,original_representation,comparison_representation
pair_004140,negative,380,02,759,01,,data/processed/representations/380_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/759_segment_01.json
pair_004141,negative,380,02,866,01,,data/processed/representations/380_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/866_segment_01.json
pair_004142,negative,380,02,875,02,,data/processed/representations/380_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/875_segment_02.json
pair_004143,negative,380,02,881,02,,data/processed/representations/380_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/881_segment_02.json
pair_004144,negative,380,02,897,01,,data/processed/representations/380_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/897_segment_01.json
pair_004145,negative,388,01,028,01,,data/processed/representations/388_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/028_segment_01.json
pair_004146,negative,388,01,045,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/045_segment_02.json
pair_004147,negative,388,01,104,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/104_segment_02.json
pair_004148,negative,388,01,160,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/160_segment_02.json
pair_004149,negative,388,01,176,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/176_segment_02.json
pair_004150,negative,388,01,215,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/215_segment_02.json
pair_004151,negative,388,01,368,01,,data/processed/representations/388_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/368_segment_01.json
pair_004152,negative,388,01,390,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/390_segment_02.json
pair_004153,negative,388,01,430,01,,data/processed/representations/388_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/430_segment_01.json
pair_004154,negative,388,01,559,01,,data/processed/representations/388_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/559_segment_01.json
pair_004155,negative,388,01,651,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/651_segment_02.json
pair_004156,negative,388,01,829,01,,data/processed/representations/388_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/829_segment_01.json
pair_004157,negative,388,01,866,01,,data/processed/representations/388_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/866_segment_01.json
pair_004158,negative,388,01,875,02,,data/processed/representations/388_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/875_segment_02.json
pair_004159,negative,388,02,007,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/007_segment_01.json
pair_004160,negative,388,02,007,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/007_segment_01.json
pair_004161,negative,388,02,028,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/028_segment_01.json
pair_004162,negative,388,02,031,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/031_segment_01.json
pair_004163,negative,388,02,164,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/164_segment_01.json
pair_004164,negative,388,02,215,01,,data/processed/representations/388_segment_02.json,data/processed/representations/215_segment_01.json
pair_004165,negative,388,02,221,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/221_segment_01.json
pair_004166,negative,388,02,285,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/285_segment_01.json
pair_004167,negative,388,02,550,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/550_segment_01.json
pair_004168,negative,388,02,559,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/559_segment_01.json
pair_004169,negative,388,02,624,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/624_segment_01.json
pair_004170,negative,388,02,634,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/634_segment_01.json
pair_004171,negative,388,02,651,01,,data/processed/representations/388_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/651_segment_01.json
pair_004172,negative,388,02,666,02,,data/processed/representations/388_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/666_segment_02.json
pair_004173,negative,390,01,031,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/031_segment_02.json
pair_004174,negative,390,01,072,01,,data/processed/representations/390_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/072_segment_01.json
pair_004175,negative,390,01,096,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/096_segment_02.json
pair_004176,negative,390,01,167,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/167_segment_02.json
pair_004177,negative,390,01,215,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/215_segment_02.json
pair_004178,negative,390,01,592,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/592_segment_02.json
pair_004179,negative,390,01,666,01,,data/processed/representations/390_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/666_segment_01.json
pair_004180,negative,390,01,760,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/760_segment_02.json
pair_004181,negative,390,01,778,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/778_segment_02.json
pair_004182,negative,390,01,778,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/778_segment_02.json
pair_004183,negative,390,01,792,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/792_segment_02.json
pair_004184,negative,390,01,826,01,,data/processed/representations/390_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/826_segment_01.json
pair_004185,negative,390,01,829,01,,data/processed/representations/390_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/829_segment_01.json
pair_004186,negative,390,01,897,02,,data/processed/representations/390_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/897_segment_02.json
pair_004187,negative,390,02,026,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/026_segment_02.json
pair_004188,negative,390,02,028,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/028_segment_02.json
pair_004189,negative,390,02,028,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/028_segment_02.json
pair_004190,negative,390,02,095,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/095_segment_02.json
pair_004191,negative,390,02,096,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/096_segment_02.json
pair_004192,negative,390,02,353,01,,data/processed/representations/390_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/353_segment_01.json
pair_004193,negative,390,02,465,01,,data/processed/representations/390_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/465_segment_01.json
pair_004194,negative,390,02,644,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/644_segment_02.json
pair_004195,negative,390,02,664,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/664_segment_02.json
pair_004196,negative,390,02,687,01,,data/processed/representations/390_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/687_segment_01.json
pair_004197,negative,390,02,722,02,,data/processed/representations/390_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/722_segment_02.json
