pair_id,pair_type,transformation,component_transformed,score_melody,score_harmony,score_rhythm,simple_average,weighted_average,score_global,score_gap,transformed_component_score,global_delta,observations
pair_004792,negative,tempo_change,Ritmo,0.000000,0.000000,0.071912,0.023971,0.017978,0.017978,0.071912,0.071912,-0.053934,Par de controle negativo; usado como referência de não transformação.
pair_004793,negative,duration_scaling,Ritmo,0.000000,0.000000,0.033863,0.011288,0.008466,0.008466,0.033863,0.033863,-0.025397,Par de controle negativo; usado como referência de não transformação.
pair_004794,negative,chord_substitution,Harmonia,0.000000,0.021886,0.000000,0.007295,0.007660,0.007660,0.021886,0.021886,-0.014226,Par de controle negativo; usado como referência de não transformação.
pair_004795,negative,transpose,Melodia,0.059169,0.000000,0.000000,0.019723,0.023667,0.023667,0.059169,0.059169,-0.035502,Par de controle negativo; usado como referência de não transformação.
pair_004796,negative,transpose,Melodia,0.062776,0.000000,0.000000,0.020925,0.025110,0.025110,0.062776,0.062776,-0.037666,Par de controle negativo; usado como referência de não transformação.
pair_004797,negative,reharmonization,Harmonia,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Par de controle negativo; usado como referência de não transformação.
pair_004798,negative,tempo_change,Ritmo,0.000000,0.000000,0.109556,0.036519,0.027389,0.027389,0.109556,0.109556,-0.082167,Par de controle negativo; usado como referência de não transformação.
pair_004799,negative,transpose,Melodia,0.079365,0.000000,0.000000,0.026455,0.031746,0.031746,0.079365,0.079365,-0.047619,Par de controle negativo; usado como referência de não transformação.
pair_004800,negative,harmony_rhythm,Combinações,0.079365,0.003030,0.069116,0.050504,0.050086,0.050086,0.076335,0.050504,-0.000418,Par de controle negativo; usado como referência de não transformação.
pair_004801,negative,simplification,Melodia,0.194086,0.000000,0.000000,0.064695,0.077634,0.077634,0.194086,0.194086,-0.116452,Par de controle negativo; usado como referência de não transformação.
pair_004802,negative,tempo_change,Ritmo,0.000000,0.000000,0.055053,0.018351,0.013763,0.013763,0.055053,0.055053,-0.041290,Par de controle negativo; usado como referência de não transformação.
pair_004803,negative,duration_scaling,Ritmo,0.000000,0.000000,0.033021,0.011007,0.008255,0.008255,0.033021,0.033021,-0.024766,Par de controle negativo; usado como referência de não transformação.
pair_004804,negative,tempo_change,Ritmo,0.000000,0.000000,0.026316,0.008772,0.006579,0.006579,0.026316,0.026316,-0.019737,Par de controle negativo; usado como referência de não transformação.
pair_004805,negative,simplification,Harmonia,0.000000,0.019807,0.000000,0.006602,0.006932,0.006932,0.019807,0.019807,-0.012875,Par de controle negativo; usado como referência de não transformação.
pair_004806,negative,None,Não aplicável,0.065868,0.025842,0.028869,0.040193,0.042609,0.042609,0.040026,0.040193,0.002416,Par de controle negativo; usado como referência de não transformação.
pair_004807,negative,tempo_change,Ritmo,0.000000,0.000000,0.035145,0.011715,0.008786,0.008786,0.035145,0.035145,-0.026359,Par de controle negativo; usado como referência de não transformação.
pair_004808,negative,interval_modification,Melodia,0.072464,0.000000,0.000000,0.024155,0.028986,0.028986,0.072464,0.072464,-0.043478,Par de controle negativo; usado como referência de não transformação.
pair_004809,negative,chord_substitution,Harmonia,0.000000,0.030556,0.000000,0.010185,0.010694,0.010694,0.030556,0.030556,-0.019862,Par de controle negativo; usado como referência de não transformação.
pair_004810,negative,chord_substitution,Harmonia,0.000000,0.017921,0.000000,0.005974,0.006272,0.006272,0.017921,0.017921,-0.011649,Par de controle negativo; usado como referência de não transformação.
pair_004811,negative,ornamentation,Melodia,0.092593,0.000000,0.000000,0.030864,0.037037,0.037037,0.092593,0.092593,-0.055556,Par de controle negativo; usado como referência de não transformação.
pair_004812,negative,duration_scaling,Ritmo,0.000000,0.000000,0.018021,0.006007,0.004505,0.004505,0.018021,0.018021,-0.013516,Par de controle negativo; usado como referência de não transformação.
pair_004813,negative,None,Não aplicável,0.051282,0.006173,0.079544,0.045666,0.042559,0.042559,0.073371,0.045666,-0.003107,Par de controle negativo; usado como referência de não transformação.
pair_004814,negative,simplification,Melodia,0.111111,0.000000,0.000000,0.037037,0.044444,0.044444,0.111111,0.111111,-0.066667,Par de controle negativo; usado como referência de não transformação.
pair_004815,negative,simplification,Melodia,0.066667,0.000000,0.000000,0.022222,0.026667,0.026667,0.066667,0.066667,-0.040000,Par de controle negativo; usado como referência de não transformação.
pair_004816,negative,interval_modification,Melodia,0.083333,0.000000,0.000000,0.027778,0.033333,0.033333,0.083333,0.083333,-0.050000,Par de controle negativo; usado como referência de não transformação.
pair_004817,negative,interval_modification,Melodia,0.111111,0.000000,0.000000,0.037037,0.044444,0.044444,0.111111,0.111111,-0.066667,Par de controle negativo; usado como referência de não transformação.
pair_004818,negative,None,Não aplicável,0.061728,0.020238,0.092007,0.057991,0.054776,0.054776,0.071769,0.057991,-0.003215,Par de controle negativo; usado como referência de não transformação.
pair_004819,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.071967,0.023989,0.017992,0.017992,0.071967,0.071967,-0.053975,Par de controle negativo; usado como referência de não transformação.
pair_004820,negative,melody_harmony,Combinações,0.052632,0.029167,0.109913,0.063904,0.058739,0.058739,0.080746,0.063904,-0.005165,Par de controle negativo; usado como referência de não transformação.
pair_004821,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.014360,0.004787,0.003590,0.003590,0.014360,0.014360,-0.010770,Par de controle negativo; usado como referência de não transformação.
pair_004822,negative,melody_harmony_rhythm,Combinações,0.054046,0.006775,0.024748,0.028523,0.030177,0.030177,0.047271,0.028523,0.001654,Par de controle negativo; usado como referência de não transformação.
pair_004823,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.004201,0.001400,0.001050,0.001050,0.004201,0.004201,-0.003151,Par de controle negativo; usado como referência de não transformação.
pair_004824,negative,transpose,Melodia,0.070176,0.000000,0.000000,0.023392,0.028070,0.028070,0.070176,0.070176,-0.042106,Par de controle negativo; usado como referência de não transformação.
pair_004825,negative,chord_substitution,Harmonia,0.000000,0.043611,0.000000,0.014537,0.015264,0.015264,0.043611,0.043611,-0.028347,Par de controle negativo; usado como referência de não transformação.
pair_004826,negative,melody_harmony_rhythm,Combinações,0.064126,0.003333,0.085490,0.050983,0.048190,0.048190,0.082157,0.050983,-0.002793,Par de controle negativo; usado como referência de não transformação.
pair_004827,negative,transpose,Melodia,0.083333,0.000000,0.000000,0.027778,0.033333,0.033333,0.083333,0.083333,-0.050000,Par de controle negativo; usado como referência de não transformação.
pair_004828,negative,melody_harmony_rhythm,Combinações,0.147498,0.066944,0.141247,0.118563,0.117742,0.117742,0.080554,0.118563,-0.000821,Par de controle negativo; usado como referência de não transformação.
pair_004829,negative,reharmonization,Harmonia,0.000000,0.059722,0.000000,0.019907,0.020903,0.020903,0.059722,0.059722,-0.038819,Par de controle negativo; usado como referência de não transformação.
pair_004830,negative,None,Não aplicável,0.126623,0.068774,0.115555,0.103651,0.103609,0.103609,0.057849,0.103651,-0.000042,Par de controle negativo; usado como referência de não transformação.
pair_004831,negative,ornamentation,Melodia,0.082171,0.000000,0.000000,0.027390,0.032868,0.032868,0.082171,0.082171,-0.049303,Par de controle negativo; usado como referência de não transformação.
pair_004832,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.038624,0.012875,0.009656,0.009656,0.038624,0.038624,-0.028968,Par de controle negativo; usado como referência de não transformação.
pair_004833,negative,tempo_change,Ritmo,0.000000,0.000000,0.165844,0.055281,0.041461,0.041461,0.165844,0.165844,-0.124383,Par de controle negativo; usado como referência de não transformação.
pair_004834,negative,simplification,Melodia,0.140260,0.000000,0.000000,0.046753,0.056104,0.056104,0.140260,0.140260,-0.084156,Par de controle negativo; usado como referência de não transformação.
pair_004835,negative,simplification,Melodia,0.092420,0.000000,0.000000,0.030807,0.036968,0.036968,0.092420,0.092420,-0.055452,Par de controle negativo; usado como referência de não transformação.
pair_004836,negative,interval_modification,Melodia,0.093299,0.000000,0.000000,0.031100,0.037320,0.037320,0.093299,0.093299,-0.055979,Par de controle negativo; usado como referência de não transformação.
pair_004837,negative,reharmonization,Harmonia,0.000000,0.012346,0.000000,0.004115,0.004321,0.004321,0.012346,0.012346,-0.008025,Par de controle negativo; usado como referência de não transformação.
pair_004838,negative,melody_harmony_rhythm,Combinações,0.060606,0.015700,0.100108,0.058805,0.054764,0.054764,0.084407,0.058805,-0.004041,Par de controle negativo; usado como referência de não transformação.
pair_004839,negative,None,Não aplicável,0.083333,0.000000,0.126320,0.069884,0.064913,0.064913,0.126320,0.069884,-0.004971,Par de controle negativo; usado como referência de não transformação.
pair_004840,negative,melody_harmony,Combinações,0.125669,0.041546,0.107838,0.091684,0.091768,0.091768,0.084123,0.091684,0.000084,Par de controle negativo; usado como referência de não transformação.
pair_004841,negative,interval_modification,Melodia,0.166667,0.000000,0.000000,0.055556,0.066667,0.066667,0.166667,0.166667,-0.100000,Par de controle negativo; usado como referência de não transformação.
pair_004842,negative,simplification,Harmonia,0.000000,0.047138,0.000000,0.015713,0.016498,0.016498,0.047138,0.047138,-0.030640,Par de controle negativo; usado como referência de não transformação.
pair_004843,negative,ornamentation,Melodia,0.099681,0.000000,0.000000,0.033227,0.039872,0.039872,0.099681,0.099681,-0.059809,Par de controle negativo; usado como referência de não transformação.
pair_004844,negative,duration_scaling,Ritmo,0.000000,0.000000,0.032275,0.010758,0.008069,0.008069,0.032275,0.032275,-0.024206,Par de controle negativo; usado como referência de não transformação.
pair_004845,negative,tempo_change,Ritmo,0.000000,0.000000,0.050429,0.016810,0.012607,0.012607,0.050429,0.050429,-0.037822,Par de controle negativo; usado como referência de não transformação.
pair_004846,negative,interval_modification,Melodia,0.083333,0.000000,0.000000,0.027778,0.033333,0.033333,0.083333,0.083333,-0.050000,Par de controle negativo; usado como referência de não transformação.
pair_004847,negative,melody_rhythm,Combinações,0.106667,0.014957,0.075684,0.065769,0.066823,0.066823,0.091709,0.065769,0.001054,Par de controle negativo; usado como referência de não transformação.
pair_004848,negative,ornamentation,Melodia,0.097496,0.000000,0.000000,0.032499,0.038998,0.038998,0.097496,0.097496,-0.058498,Par de controle negativo; usado como referência de não transformação.
pair_004849,negative,simplification,Melodia,0.085086,0.000000,0.000000,0.028362,0.034035,0.034035,0.085086,0.085086,-0.051051,Par de controle negativo; usado como referência de não transformação.
pair_004850,negative,chord_substitution,Harmonia,0.000000,0.016068,0.000000,0.005356,0.005624,0.005624,0.016068,0.016068,-0.010444,Par de controle negativo; usado como referência de não transformação.
pair_004851,negative,simplification,Melodia,0.147826,0.000000,0.000000,0.049275,0.059130,0.059130,0.147826,0.147826,-0.088696,Par de controle negativo; usado como referência de não transformação.
pair_004852,negative,ornamentation,Melodia,0.144911,0.000000,0.000000,0.048304,0.057964,0.057964,0.144911,0.144911,-0.086947,Par de controle negativo; usado como referência de não transformação.
pair_004853,negative,None,Não aplicável,0.040404,0.045191,0.036471,0.040689,0.041096,0.041096,0.008719,0.040689,0.000407,Par de controle negativo; usado como referência de não transformação.
pair_004854,negative,interval_modification,Melodia,0.084675,0.000000,0.000000,0.028225,0.033870,0.033870,0.084675,0.084675,-0.050805,Par de controle negativo; usado como referência de não transformação.
pair_004855,negative,melody_harmony,Combinações,0.100000,0.078042,0.052404,0.076816,0.080416,0.080416,0.047596,0.076816,0.003600,Par de controle negativo; usado como referência de não transformação.
pair_004856,negative,reharmonization,Harmonia,0.000000,0.044872,0.000000,0.014957,0.015705,0.015705,0.044872,0.044872,-0.029167,Par de controle negativo; usado como referência de não transformação.
